route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
5__C1___,5_I11,5_I11-5_I11_20:07:00_1_138_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:15:00_2_102_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:20:00_1_67_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:30:00_2_176_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:33:00_2_26_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:37:00_1_139_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:45:00_2_103_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_20:50:00_1_68_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:00:00_2_177_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:03:00_2_27_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:07:00_1_140_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:15:00_2_104_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:20:00_1_69_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:30:00_2_178_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:33:00_2_28_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:37:00_1_141_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:45:00_2_105_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_21:50:00_1_70_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:00:00_2_179_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:02:00_2_34_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:07:00_1_142_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:15:00_2_106_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:20:00_1_71_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:30:00_2_180_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:31:00_2_35_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:37:00_1_143_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:45:00_2_107_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_22:50:00_1_72_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:00:00_2_181_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:01:00_2_36_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:07:00_1_144_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:20:00_1_73_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:30:00_2_182_5__C1___,NUEVOS MINISTERIOS,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:31:00_2_37_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:37:00_1_145_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:45:00_2_108_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:45:00_2_38_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:59:00_1_146_5__C1___,CHAMARTÍN,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I11,5_I11-5_I11_23:59:00_2_183_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_00:03:00_2_29_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_05:29:00_1_111_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_05:50:00_1_112_5__C1___,VALDEBEBAS,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:02:00_2_150_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:10:00_1_113_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:17:00_2_75_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:27:00_1_40_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:32:00_2_151_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:34:00_2_3_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:38:00_1_2_5__C1___,ATOCHA,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:40:00_1_114_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:47:00_2_76_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_06:51:00_1_41_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:00:00_2_152_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:02:00_2_30_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:07:00_1_115_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:16:00_2_77_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:20:00_1_42_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:30:00_2_153_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:34:00_2_4_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:37:00_1_116_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:47:00_2_78_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_07:51:00_1_43_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:00:00_2_154_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:02:00_2_31_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:07:00_1_117_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:17:00_2_79_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:19:00_1_44_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:31:00_2_155_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:34:00_2_5_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:37:00_1_118_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:47:00_2_80_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_08:51:00_1_45_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:00:00_2_156_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:03:00_2_6_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:07:00_1_119_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:16:00_2_81_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:22:00_1_46_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:30:00_2_157_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:32:00_2_7_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:37:00_1_120_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:46:00_2_82_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_09:50:00_1_47_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:00:00_2_158_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:03:00_2_8_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:07:00_1_121_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:15:00_2_83_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:20:00_1_48_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:30:00_2_159_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:33:00_2_9_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:37:00_1_122_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:46:00_2_84_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_10:50:00_1_49_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:00:00_2_160_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:03:00_2_10_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:07:00_1_123_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:15:00_2_85_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:20:00_1_50_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:30:00_2_161_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:33:00_2_11_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:37:00_1_124_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:45:00_2_86_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_11:50:00_1_51_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:00:00_2_162_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:03:00_2_12_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:07:00_1_125_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:15:00_2_87_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:20:00_1_52_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:30:00_2_163_5__C1___,FUENTE DE LA MORA,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:33:00_2_13_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:37:00_1_126_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:46:00_2_88_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_12:50:00_1_53_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:00:00_2_164_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:03:00_2_14_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:07:00_1_127_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:17:00_2_89_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:20:00_1_54_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:30:00_2_165_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:32:00_2_32_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:37:00_1_128_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:46:00_2_90_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_13:52:00_1_55_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:00:00_2_166_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:07:00_1_129_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:15:00_2_91_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:20:00_1_56_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:30:00_2_167_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:32:00_2_16_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:35:00_1_130_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:46:00_2_92_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_14:50:00_1_57_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:01:00_2_168_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:02:00_2_33_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:07:00_1_131_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:15:00_2_93_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:20:00_1_58_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:30:00_2_169_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:33:00_2_17_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:37:00_1_132_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:46:00_2_94_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_15:50:00_1_59_5__C1___,AEROPUERTO T4,P.Pío-Atocha-Recoletos-Chamartín-Aeropuerto T4,0,,5__1____1__IT_1,0
5__C1___,5_I12,5_I12-5_I12_16:00:00_2_170_5__C1___,CHAMARTÍN,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
5__C1___,5_I12,5_I12-5_I12_16:03:00_2_18_5__C1___,PRÍNCIPE PÍO,Aeropuerto T4-Chamartín-Recoletos-Atocha-P.Pío,1,,5__1____2__IT_1,0
